Departamento,Anio,Mes,Tmaxp,Tminp,Precs,Capital
Ancash,1988,9,22.34074074,4.15,46.7,Huaraz
Ancash,1988,10,21.61666667,5.293333333,84.1,Huaraz
Ancash,1988,11,20.90666667,5.256666667,96.7,Huaraz
Ancash,1988,12,19.91290323,5.280645161,70.9,Huaraz
Ancash,1989,1,19.55483871,5.690322581,177.7,Huaraz
Ancash,1989,2,18.31071429,5.714285714,140.6,Huaraz
Ancash,1989,3,18.46,5.664,137.5,Huaraz
Ancash,1989,4,19.89,5.07,82.6,Huaraz
Ancash,1989,5,20.87741935,1.670967742,33.3,Huaraz
Ancash,1989,6,20.40666667,0.42,7.4,Huaraz
Ancash,1989,7,20.98387097,-1.358064516,0.2,Huaraz
Ancash,1989,8,21.71935484,1.077419355,23.7,Huaraz
Ancash,1989,9,22.50666667,2.22,38.5,Huaraz
Ancash,1989,10,20.31612903,4.264516129,137.9,Huaraz
Ancash,1989,11,22.26,1.21,40.7,Huaraz
Ancash,1989,12,23.7,2.096774194,9.4,Huaraz
Ancash,1990,1,21.36129032,3.987096774,110.1,Huaraz
Ancash,1990,2,22.44285714,4.453571429,42.7,Huaraz
Ancash,1990,3,22.00967742,4.825806452,75.6,Huaraz
Ancash,1990,4,21.89666667,4.703333333,49.5,Huaraz
Ancash,1990,5,22.00645161,2.625806452,33,Huaraz
Ancash,1990,6,21.75333333,2.96,3.4,Huaraz
Ancash,1990,7,22.47096774,-0.05483871,0,Huaraz
Ancash,1990,8,22.81935484,0.596774194,4.9,Huaraz
Ancash,1990,9,22.94333333,2.216666667,9.7,Huaraz
Ancash,1990,10,21.50645161,4.548387097,132.6,Huaraz
Ancash,1990,11,20.74,6.663333333,117.7,Huaraz
Ancash,1990,12,21.35,5.07,61.4,Huaraz
Ancash,1991,1,22.21290323,5.125806452,57.6,Huaraz
Ancash,1991,2,21.13571429,5.567857143,72,Huaraz
Ancash,1991,3,NA,NA,0,Huaraz
Ancash,1991,4,20.86666667,5.616666667,99.6,Huaraz
Ancash,1991,5,22.07419355,3.535483871,42.4,Huaraz
Ancash,1991,6,24.03,-0.556666667,0,Huaraz
Ancash,1991,7,23.70967742,-0.516129032,4.8,Huaraz
Ancash,1991,8,23.20322581,0.193548387,0,Huaraz
Ancash,1991,9,23.48666667,2.306666667,0.2,Huaraz
Ancash,1991,10,21.98387097,4.570967742,61.7,Huaraz
Ancash,1991,11,22.13,3.913333333,76,Huaraz
Ancash,1991,12,22.88709677,4.625806452,32.9,Huaraz
Ancash,1992,1,22.18387097,4.935483871,2.5,Huaraz
Ancash,1992,2,22.97586207,4.768965517,71.1,Huaraz
Ancash,1992,3,22.55483871,6.361290323,113,Huaraz
Ancash,1992,4,22.16,5.74,50,Huaraz
Ancash,1992,5,22.79354839,4.451612903,30.3,Huaraz
Ancash,1992,6,21.79666667,2.47,18.3,Huaraz
Ancash,1992,7,23.04193548,-0.083870968,0,Huaraz
Ancash,1992,8,22.58709677,1.619354839,13.2,Huaraz
Ancash,1992,9,22.91333333,4.046666667,49.2,Huaraz
Ancash,1992,10,21.62258065,5.577419355,77.1,Huaraz
Ancash,1992,11,22.32333333,4.646666667,45.1,Huaraz
Ancash,1992,12,23.68387097,3.441935484,46.7,Huaraz
Ancash,1993,1,21.15806452,5.356666667,150.9,Huaraz
Ancash,1993,2,20.84074074,5.503571429,132,Huaraz
Ancash,1993,3,19.39677419,5.953333333,247.1,Huaraz
Ancash,1993,4,20.42,6.083333333,156.3,Huaraz
Ancash,1993,5,21.19677419,4.506451613,29.3,Huaraz
Ancash,1993,6,22.15,0.99,0.1,Huaraz
Ancash,1993,7,22.60967742,0.635483871,5.6,Huaraz
Ancash,1993,8,22.9,-0.458064516,0.3,Huaraz
Ancash,1993,9,22.39333333,3.81,47.6,Huaraz
Ancash,1993,10,21.56451613,5.348387097,152.1,Huaraz
Ancash,1993,11,20.09666667,6.453333333,128.3,Huaraz
Ancash,1993,12,19.66129032,7.596774194,181.8,Huaraz
Ancash,1994,1,19.25483871,7.541935484,135.5,Huaraz
Ancash,1994,2,19.57857143,7.560714286,144.7,Huaraz
Ancash,1994,3,20.1516129,6.85483871,253.9,Huaraz
Ancash,1994,4,20.48666667,6.336666667,113.1,Huaraz
Ancash,1994,5,21.23870968,4.048387097,40.2,Huaraz
Ancash,1994,6,21.19333333,1.393333333,4,Huaraz
Ancash,1994,7,21.98709677,0.558064516,0.7,Huaraz
Ancash,1994,8,23.01612903,1.64516129,5,Huaraz
Ancash,1994,9,23.02,4.066666667,37.1,Huaraz
Ancash,1994,10,22.69677419,4.303225806,52.5,Huaraz
Ancash,1994,11,21.11666667,5.52,56.6,Huaraz
Ancash,1994,12,21.85483871,6.935483871,82.7,Huaraz
Ancash,1995,1,21.28709677,5.329032258,46.4,Huaraz
Ancash,1995,2,21.02857143,5.357142857,98.6,Huaraz
Ancash,1995,3,20.11290323,6.322580645,144.3,Huaraz
Ancash,1995,4,21.15666667,5.736666667,128.9,Huaraz
Ancash,1995,5,21.75483871,3.490322581,39,Huaraz
Ancash,1995,6,22.22,2.223333333,0.6,Huaraz
Ancash,1995,7,22.99677419,1.506451613,0,Huaraz
Ancash,1995,8,23.62258065,1.983870968,4.5,Huaraz
Ancash,1995,9,22.96333333,3.653333333,18.4,Huaraz
Ancash,1995,10,22.02258065,5.003225806,75.2,Huaraz
Ancash,1995,11,21.43666667,6.096666667,79.8,Huaraz
Ancash,1995,12,21.22580645,5.222580645,124.8,Huaraz
Ancash,1996,1,19.15806452,5.3,135.2,Huaraz
Ancash,1996,2,19.09655172,6.927586207,161,Huaraz
Ancash,1996,3,19.40322581,7.058064516,208.8,Huaraz
Ancash,1996,4,20.39666667,6.17,62.1,Huaraz
Ancash,1996,5,21.02903226,4.767741935,28.2,Huaraz
Ancash,1996,6,21.60666667,1.59,0,Huaraz
Ancash,1996,7,22.09354839,0.683870968,0,Huaraz
Ancash,1996,8,22.33548387,1.587096774,6.8,Huaraz
Ancash,1996,9,23.02666667,3.37,17.8,Huaraz
Ancash,1996,10,21.46206897,5.14137931,92,Huaraz
Ancash,1996,11,20.88666667,3.52,43.2,Huaraz
Ancash,1996,12,20.70322581,5.616129032,76.9,Huaraz
Ancash,1997,1,18.63870968,5.467741935,106.5,Huaraz
Ancash,1997,2,19.27857143,6.057142857,142.5,Huaraz
Ancash,1997,3,20.69354839,5.638709677,44.2,Huaraz
Ancash,1997,4,20.91,4.69,49.9,Huaraz
Ancash,1997,5,21.81935484,3.941935484,16.2,Huaraz
Ancash,1997,6,21.38,0.65,0,Huaraz
Ancash,1997,7,22.25806452,0.816129032,0,Huaraz
Ancash,1997,8,22.29677419,2.048387097,1.7,Huaraz
Ancash,1997,9,21.48666667,3.26,23.6,Huaraz
Ancash,1997,10,21.81612903,5.461290323,49.3,Huaraz
Ancash,1997,11,20.93666667,7.386666667,77.7,Huaraz
Ancash,1997,12,20.93548387,7.34516129,200.5,Huaraz
Ancash,1998,1,20.28387097,8.206451613,246.2,Huaraz
Ancash,1998,2,20.19285714,8.214285714,203.4,Huaraz
Ancash,1998,3,20.30645161,8.532258065,173.3,Huaraz
Ancash,1998,4,21.10333333,8.206666667,138.4,Huaraz
Ancash,1998,5,22.57096774,3.877419355,30.6,Huaraz
Ancash,1998,6,21.18666667,2.486666667,15.6,Huaraz
Ancash,1998,7,22.07741935,0.712903226,0,Huaraz
Ancash,1998,8,21.71290323,1.641935484,5.8,Huaraz
Ancash,1998,9,22.25666667,2.663333333,38.8,Huaraz
Ancash,1998,10,20.35483871,5,150.4,Huaraz
Ancash,1998,11,20.58666667,4.28,26.6,Huaraz
Ancash,1998,12,20.60322581,5.464516129,39.4,Huaraz
Ancash,1999,1,19.5516129,6.058064516,132.2,Huaraz
Ancash,1999,2,18.225,6.389285714,213.5,Huaraz
Ancash,1999,3,18.32580645,6.338709677,129.1,Huaraz
Ancash,1999,4,19.45,5.973333333,104.3,Huaraz
Ancash,1999,5,19.75483871,4.622580645,62.2,Huaraz
Ancash,1999,6,20.48333333,2.506666667,9.3,Huaraz
Ancash,1999,7,20.60322581,0.522580645,0,Huaraz
Ancash,1999,8,21.65483871,0.119354839,0.7,Huaraz
Ancash,1999,9,20.32333333,3.846666667,62.5,Huaraz
Ancash,1999,10,19.85483871,3.196774194,47.9,Huaraz
Ancash,1999,11,20.37666667,3.356666667,96.4,Huaraz
Ancash,1999,12,19.64545455,3.958064516,111.7,Huaraz
Ancash,2000,1,NA,5.229032258,59.5,Huaraz
Ancash,2000,2,NA,5.879310345,189.5,Huaraz
Ancash,2000,3,NA,5.95483871,124.5,Huaraz
Ancash,2000,4,NA,5.723333333,90.6,Huaraz
Ancash,2000,5,NA,4.374193548,48.8,Huaraz
Ancash,2000,6,NA,3.06,0,Huaraz
Ancash,2000,7,NA,0.025806452,0,Huaraz
Ancash,2000,8,NA,1.593548387,29.2,Huaraz
Ancash,2000,9,NA,2.503333333,31.7,Huaraz
Ancash,2000,10,NA,2.887096774,42.5,Huaraz
Ancash,2000,11,NA,2.056666667,39,Huaraz
Ancash,2000,12,NA,4.051612903,164.8,Huaraz
Ancash,2001,1,NA,4.622580645,220.7,Huaraz
Ancash,2001,2,NA,4.432142857,123.2,Huaraz
Ancash,2001,3,NA,5.903225806,259.1,Huaraz
Ancash,2001,4,NA,3.636666667,48.2,Huaraz
Ancash,2001,5,NA,3.367741935,30.6,Huaraz
Ancash,2001,6,NA,1.82,13.9,Huaraz
Ancash,2001,7,NA,0.858064516,0,Huaraz
Ancash,2001,8,21.84166667,1.125806452,0.1,Huaraz
Ancash,2001,9,20.57,4.506666667,84.4,Huaraz
Ancash,2001,10,20.3483871,6.35483871,66.8,Huaraz
Ancash,2001,11,18.99,6.67,172.4,Huaraz
Ancash,2001,12,20.43548387,6.941935484,56,Huaraz
Ancash,2002,1,20.41290323,6.167741935,87.3,Huaraz
Ancash,2002,2,18.98214286,7.621428571,99.1,Huaraz
Ancash,2002,3,19.18064516,6.874193548,175.3,Huaraz
Ancash,2002,4,19.08333333,6.406666667,58.8,Huaraz
Ancash,2002,5,21.02580645,4.825806452,24.7,Huaraz
Ancash,2002,6,20.58,2.55,7.7,Huaraz
Ancash,2002,7,21.18709677,2.135483871,0,Huaraz
Ancash,2002,8,22.17096774,2.1,0,Huaraz
Ancash,2002,9,22.51333333,3.096666667,22,Huaraz
Ancash,2002,10,NA,NA,0,Huaraz
Ancash,2002,11,19.7,6.786666667,155.3,Huaraz
Ancash,2002,12,19.76129032,7.296774194,157,Huaraz
Ancash,2003,1,19.81935484,7.229032258,116.2,Huaraz
Ancash,2003,2,19.62857143,5.664285714,109,Huaraz
Ancash,2003,3,19.48064516,5.180645161,163.5,Huaraz
Ancash,2003,4,20.58666667,7.173333333,66.2,Huaraz
Ancash,2003,5,20.77419355,5.351612903,27.1,Huaraz
Ancash,2003,6,21.39666667,2.216666667,8.9,Huaraz
Ancash,2003,7,21.6,1.3,6.4,Huaraz
Ancash,2003,8,22.66129032,2.370967742,0,Huaraz
Ancash,2003,9,22.48666667,2.366666667,2.9,Huaraz
Ancash,2003,10,22.79354839,4.838709677,57.4,Huaraz
Ancash,2003,11,22.46666667,4.373333333,39.8,Huaraz
Ancash,2003,12,19.12727273,7.021052632,92.9,Huaraz
Ancash,2004,1,21.36129032,5.35483871,47,Huaraz
Ancash,2004,2,19.34482759,6.586206897,126.6,Huaraz
Ancash,2004,3,20.38709677,6.996774194,119.4,Huaraz
Ancash,2004,4,20.33333333,4.8,84.6,Huaraz
Ancash,2004,5,21.53225806,3.990322581,24.6,Huaraz
Ancash,2004,6,20.69333333,1.91,4.5,Huaraz
Ancash,2004,7,20.88709677,1.858064516,0.8,Huaraz
Ancash,2004,8,21.51612903,1.025806452,0,Huaraz
Ancash,2004,9,20.86666667,4.573333333,59.6,Huaraz
Ancash,2004,10,20.23548387,5.877419355,105.2,Huaraz
Ancash,2004,11,19.87666667,6,110.8,Huaraz
Ancash,2004,12,19.87096774,6.487096774,123.7,Huaraz
Ancash,2005,1,20.35483871,5.529032258,95.7,Huaraz
Ancash,2005,2,20.89285714,7.453571429,73.7,Huaraz
Ancash,2005,3,18.46774194,7.541935484,200.8,Huaraz
Ancash,2005,4,20.16666667,6.54,69.9,Huaraz
Ancash,2005,5,21.11612903,2.677419355,25.6,Huaraz
Ancash,2005,6,21.73333333,0.97,0,Huaraz
Ancash,2005,7,22.43225806,-0.451612903,0,Huaraz
Ancash,2005,8,22.31612903,0.093548387,9.5,Huaraz
Ancash,2005,9,22.48,2.692,18.1,Huaraz
Ancash,2005,10,NA,NA,45.7,Huaraz
Ancash,2005,11,NA,NA,0,Huaraz
Ancash,2005,12,NA,NA,115.7,Huaraz
Ancash,2006,1,NA,NA,101,Huaraz
Ancash,2006,2,NA,NA,94.8,Huaraz
Ancash,2006,3,NA,NA,219.9,Huaraz
Ancash,2006,4,NA,NA,141.6,Huaraz
Ancash,2006,5,23.525,1.133333333,7.1,Huaraz
Ancash,2006,6,22.12333333,2.24,35.7,Huaraz
Ancash,2006,7,22.74,0.916129032,4.5,Huaraz
Ancash,2006,8,22.09354839,2.116129032,32.6,Huaraz
Ancash,2006,9,22.35666667,2.746666667,72.5,Huaraz
Ancash,2006,10,21.74516129,4.012903226,92.4,Huaraz
Ancash,2006,11,20.95333333,5.996666667,126,Huaraz
Ancash,2006,12,19.8516129,7.006451613,156.7,Huaraz
Ancash,2007,1,20.6483871,7.729032258,171.9,Huaraz
Ancash,2007,2,20.52857143,6.192857143,87.1,Huaraz
Ancash,2007,3,20.02580645,6.870967742,224.6,Huaraz
Ancash,2007,4,19.83333333,5.803333333,173.3,Huaraz
Ancash,2007,5,20.34193548,3.967741935,33,Huaraz
Ancash,2007,6,21.03333333,1.043333333,8.3,Huaraz
Ancash,2007,7,21.11612903,1.064516129,0,Huaraz
Ancash,2007,8,21.97419355,1.332258065,2.3,Huaraz
Ancash,2007,9,21.4,3.053333333,4,Huaraz
Ancash,2007,10,21.10967742,4.470967742,80.4,Huaraz
Ancash,2007,11,20.67,4.886666667,113.2,Huaraz
Ancash,2007,12,21.54193548,4.44516129,47.6,Huaraz
Ancash,2008,1,19.50322581,5.3,107.9,Huaraz
Ancash,2008,2,20.63793103,5.613793103,116.6,Huaraz
Ancash,2008,3,18.46451613,4.95483871,124.3,Huaraz
Ancash,2008,4,19.68,5.633333333,72,Huaraz
Ancash,2008,5,20.84516129,3.258064516,7.9,Huaraz
Ancash,2008,6,21.40666667,2.103333333,5.6,Huaraz
Ancash,2008,7,21.28064516,0.374193548,13.6,Huaraz
Ancash,2008,8,22.00645161,2.303225806,11.4,Huaraz
Ancash,2008,9,22.03,3.03,16.2,Huaraz
Ancash,2008,10,20.23548387,5.680645161,144.2,Huaraz
Ancash,2008,11,20.4,6.886666667,34.8,Huaraz
Ancash,2008,12,19.89032258,5.806451613,51.1,Huaraz
Ancash,2009,1,19.15483871,6.780645161,198.3,Huaraz
Ancash,2009,2,17.65714286,7.264285714,118.8,Huaraz
Ancash,2009,3,18.24516129,6.380645161,327.5,Huaraz
Ancash,2009,4,19.28,6.626666667,121.2,Huaraz
Ancash,2009,5,19.67096774,5.335483871,68.5,Huaraz
Ancash,2009,6,21.23333333,4.233333333,4,Huaraz
Ancash,2009,7,21.30967742,3.516129032,0,Huaraz
Ancash,2009,8,22.31290323,1.935483871,16.4,Huaraz
Ancash,2009,9,22.84666667,3.386666667,14.6,Huaraz
Ancash,2009,10,20.76774194,5.141935484,147.2,Huaraz
Ancash,2009,11,19.48666667,5.873333333,137.8,Huaraz
Ancash,2009,12,18.72258065,7.487096774,157.9,Huaraz
Ancash,2010,1,20.05806452,6.993548387,124.9,Huaraz
Ancash,2010,2,20.47857143,7.614285714,92.8,Huaraz
Ancash,2010,3,20.23225806,7.096774194,180.8,Huaraz
Ancash,2010,4,22.05333333,6.926666667,85.4,Huaraz
Ancash,2010,5,22.14193548,4.361290323,25.3,Huaraz
Ancash,2010,6,22.74,1.4,8.7,Huaraz
Ancash,2010,7,22.49677419,1.083870968,2,Huaraz
Ancash,2010,8,22.73548387,0.716129032,6.3,Huaraz
Ancash,2010,9,22.06666667,2.82,37.9,Huaraz
Ancash,2010,10,21.68387097,2.735483871,49.7,Huaraz
Ancash,2010,11,20.96,2.926666667,92,Huaraz
Ancash,2010,12,18.82580645,4.387096774,167.9,Huaraz
Ancash,2011,1,19.28387097,6.109677419,118.4,Huaraz
Ancash,2011,2,18.22857143,6.135714286,98.8,Huaraz
Ancash,2011,3,19.22580645,5.716129032,155,Huaraz
Ancash,2011,4,19.92,5.513333333,125.4,Huaraz
Ancash,2011,5,21.21290323,2.722580645,16.3,Huaraz
Ancash,2011,6,22.45666667,1.48,1.2,Huaraz
Ancash,2011,7,21.50322581,1.04516129,16.6,Huaraz
Ancash,2011,8,21.56774194,1.632258065,4.9,Huaraz
Ancash,2011,9,21.33333333,4.14,11.6,Huaraz
Ancash,2011,10,21.22258065,4.025806452,17.3,Huaraz
Ancash,2011,11,20.88,5.713333333,95.2,Huaraz
Ancash,2011,12,19.44,5.941935484,162.1,Huaraz
Ancash,2012,1,NA,7.032258065,162.2,Huaraz
Ancash,2012,2,NA,6.131034483,142.6,Huaraz
Ancash,2012,3,NA,6.509677419,141.3,Huaraz
Ancash,2012,4,NA,6.046666667,153.4,Huaraz
Ancash,2012,5,NA,3.774193548,15.6,Huaraz
Ancash,2012,6,NA,0.89,14.5,Huaraz
Ancash,2012,7,NA,0.548387097,0,Huaraz
Ancash,2012,8,NA,0.993548387,0,Huaraz
Ancash,2012,9,NA,3.853333333,30.8,Huaraz
Ancash,2012,10,NA,5.541935484,49.9,Huaraz
Ancash,2012,11,NA,NA,0,Huaraz
Ancash,2012,12,19.53548387,6.309677419,152.1,Huaraz
Ancash,2013,1,21.90322581,7.458064516,69.1,Huaraz
Ancash,2013,2,19.89642857,6.982142857,131.1,Huaraz
Ancash,2013,3,19.36451613,6.896774194,222.6,Huaraz
Ancash,2013,4,21.03333333,5.766666667,0,Huaraz
Ancash,2013,5,20.99032258,3.787096774,0,Huaraz
Ancash,2013,6,20.82666667,1.36,0,Huaraz
Ancash,2013,7,20.87096774,0.987096774,0,Huaraz
Ancash,2013,8,21.8516129,1.903225806,0,Huaraz
Ancash,2013,9,22.39,3.633333333,0,Huaraz
Ancash,2013,10,20.32258065,6.170967742,0,Huaraz
Lima,1964,2,26.62,17.70714286,0,Lima
Lima,1964,3,27.55,17.98709677,0,Lima
Lima,1964,4,26.91333333,16.45333333,0,Lima
Lima,1964,5,23.22941176,13.32413793,0,Lima
Lima,1964,6,21.87142857,10.61851852,0,Lima
Lima,1964,7,17.52,10.39677419,0,Lima
Lima,1964,8,18.96551724,10.99444444,0,Lima
Lima,1964,9,20.93333333,11,0,Lima
Lima,1964,10,21.4516129,12.20740741,0,Lima
Lima,1964,11,23.20869565,13.85714286,0,Lima
Lima,1964,12,23.73870968,14.67333333,0.6,Lima
Lima,1965,1,25.86551724,17.41034483,0,Lima
Lima,1965,2,27.236,17.76923077,0.6,Lima
Lima,1965,3,27.37333333,18.72,0.7,Lima
Lima,1965,4,26.14814815,16.81071429,0,Lima
Lima,1965,5,23.39285714,14.80740741,0.8,Lima
Lima,1965,6,22.11785714,14.18518519,0,Lima
Lima,1965,7,20.552,12.85,0,Lima
Lima,1965,8,20.28387097,12.71666667,0,Lima
Lima,1965,9,19.37037037,12.67407407,0.8,Lima
Lima,1965,10,20.40645161,13.16774194,0,Lima
Lima,1965,11,21.96153846,13.78666667,0,Lima
Lima,1965,12,22.472,14.68064516,0.7,Lima
Lima,1966,1,25.7625,17.29032258,2.9,Lima
Lima,1966,2,26.97857143,16.70714286,0,Lima
Lima,1966,3,26.7,16.90645161,0.3,Lima
Lima,1966,4,25.92857143,15.72666667,0,Lima
Lima,1966,5,22.65714286,12.93333333,0,Lima
Lima,1966,6,19.82857143,11.51851852,0,Lima
Lima,1966,7,19.12413793,10.72903226,0.5,Lima
Lima,1966,8,19.0137931,11.2,0,Lima
Lima,1966,9,20.67333333,11.6,0,Lima
Lima,1966,10,21.63225806,13.10714286,1.5,Lima
Lima,1966,11,21.89655172,13.47407407,1.5,Lima
Lima,1966,12,24.13,14.86896552,2,Lima
Lima,1967,1,25.38064516,16.28387097,5,Lima
Lima,1967,2,26.15714286,18.232,6.1,Lima
Lima,1967,3,26.5483871,17.96774194,6.1,Lima
Lima,1967,4,26.69333333,16.79310345,0,Lima
Lima,1967,5,24.0137931,15.30967742,0,Lima
Lima,1967,6,19.04,12.32592593,0,Lima
Lima,1967,7,16.9483871,10.23571429,0,Lima
Lima,1967,8,18.16774194,9.683870968,0,Lima
Lima,1967,9,20.71333333,10.47333333,0,Lima
Lima,1967,10,21.46666667,11.69285714,0,Lima
Lima,1967,11,22.49333333,12.24761905,0,Lima
Lima,1967,12,25.26451613,13.5483871,0,Lima
Lima,1968,1,26.23870968,13.14166667,0,Lima
Lima,1968,2,26.18965517,12.71666667,0,Lima
Lima,1968,3,26.69677419,15.84516129,0,Lima
Lima,1968,4,26.72,16.90909091,0,Lima
Lima,1968,5,25.54193548,13.88148148,0,Lima
Lima,1968,6,25.08148148,12.58,0,Lima
Lima,1968,7,20.36451613,11.84166667,0,Lima
Lima,1968,8,20.93793103,10.5483871,0,Lima
Lima,1968,9,20.26666667,11.10666667,0,Lima
Lima,1968,10,22.76923077,12.52903226,0,Lima
Lima,1968,11,22.75333333,12.68666667,0,Lima
Lima,1968,12,NA,NA,0,Lima
Lima,1969,1,25.61481481,14.96774194,4.5,Lima
Lima,1969,2,26.612,15.65714286,0,Lima
Lima,1969,3,26.71428571,15.93548387,0,Lima
Lima,1969,4,26.96296296,16.81481481,0,Lima
Lima,1969,5,23.59259259,13.62068966,0,Lima
Lima,1969,6,NA,NA,0,Lima
Lima,1969,7,18.89166667,11.31333333,0,Lima
Lima,1969,8,NA,NA,0,Lima
Lima,1969,9,20.70666667,10.46666667,0,Lima
Lima,1969,10,22.42903226,12.21290323,0,Lima
Lima,1969,11,22.69333333,12.67826087,0,Lima
Lima,1969,12,NA,NA,0,Lima
Lima,1970,1,NA,NA,0,Lima
Lima,1970,2,NA,17.67142857,0,Lima
Lima,1970,3,NA,17.43571429,0,Lima
Lima,1970,4,25.81904762,16.32666667,0,Lima
Lima,1970,5,23.28148148,13.77741935,0,Lima
Lima,1970,6,20.304,12.05333333,0,Lima
Lima,1970,7,18.85185185,10.54642857,0,Lima
Lima,1970,8,20.784,10.68387097,0,Lima
Lima,1970,9,21.06,11.60833333,0,Lima
Lima,1970,10,22.26666667,12.34516129,0,Lima
Lima,1970,11,22.88214286,12.24,0,Lima
Lima,1970,12,24.61290323,14.19259259,0,Lima
Lima,1971,1,25.54,16.24827586,0,Lima
Lima,1971,2,26.648,16.16086957,0,Lima
Lima,1971,3,27.30967742,16.25833333,0,Lima
Lima,1971,4,26.44827586,14.7,0,Lima
Lima,1971,5,22.375,11.568,0,Lima
Lima,1971,6,20.75238095,10.88,0,Lima
Lima,1971,7,19.14545455,9.828571429,0,Lima
Lima,1971,8,19.34285714,10.22903226,0,Lima
Lima,1971,9,21.31851852,10.64444444,0,Lima
Lima,1971,10,21.99565217,11.16153846,0,Lima
Lima,1971,11,23.65517241,12.22727273,0,Lima
Lima,1971,12,25.3826087,14.75789474,0,Lima
Lima,1972,1,27.11851852,15.72941176,0,Lima
Lima,1972,2,28.49655172,16.69,0,Lima
Lima,1972,3,29.87586207,17.94615385,0,Lima
Lima,1972,4,25.86818182,15.29230769,0,Lima
Lima,1972,5,24.10769231,12.57,0,Lima
Lima,1972,6,23.91111111,11.9125,0,Lima
Lima,1972,7,21.63870968,11.78888889,0,Lima
Lima,1972,8,20.42068966,9.773333333,0,Lima
Lima,1972,9,19.98846154,9.128571429,0,Lima
Lima,1972,10,20.888,9.142857143,0,Lima
Lima,1972,11,21.76428571,10.92,0,Lima
Lima,1972,12,24.98148148,13.08181818,0,Lima
Lima,1973,1,25.9,15.05454545,0,Lima
Lima,1973,2,26.99285714,15.85,0,Lima
Lima,1973,3,27.24,14.78181818,0,Lima
Lima,1973,4,25.95333333,11.81,0,Lima
Lima,1973,5,23.76896552,10.08571429,0,Lima
Lima,1973,6,21.02962963,7.7,0,Lima
Lima,1973,7,19.37037037,6.822222222,0,Lima
Lima,1973,8,20.16774194,10.496,0,Lima
Lima,1973,9,20.71923077,11.36,0,Lima
Lima,1973,10,21.92758621,11.55483871,0,Lima
Lima,1973,11,22.10357143,12.8,0,Lima
Lima,1973,12,23.20689655,14.07741935,0,Lima
Lima,1974,1,24.82903226,16.1516129,0,Lima
Lima,1974,2,27.28571429,16.93571429,0.6,Lima
Lima,1974,3,27.31290323,16.94333333,0,Lima
Lima,1974,4,26.025,15.46071429,0,Lima
Lima,1974,5,20.98928571,14.00967742,0,Lima
Lima,1974,6,17.64333333,12.76,0,Lima
Lima,1974,7,18.13548387,11.92857143,0,Lima
Lima,1974,8,18.75517241,11.51785714,0,Lima
Lima,1974,9,19.78214286,11.05666667,0,Lima
Lima,1974,10,21.17419355,11.70322581,0,Lima
Lima,1974,11,22.99,13.17,0,Lima
Lima,1974,12,24.40645161,14.26129032,0.8,Lima
Lima,1975,1,25.98064516,16.64516129,0.8,Lima
Lima,1975,2,27.325,17.8,0,Lima
Lima,1975,3,27.11290323,18.07037037,7.9,Lima
Lima,1975,4,25.15333333,15.93666667,0,Lima
Lima,1975,5,21.10967742,13.62580645,0,Lima
Lima,1975,6,19.23571429,11.97,0,Lima
Lima,1975,7,18.38965517,10.41290323,0,Lima
Lima,1975,8,18.53793103,10.96071429,0,Lima
Lima,1975,9,19.57333333,10.8962963,0,Lima
Lima,1975,10,21.85483871,11.53548387,0,Lima
Lima,1975,11,21.57,12.03666667,0,Lima
Lima,1975,12,23.81034483,14.51290323,0,Lima
Lima,1976,1,26.6516129,16.8483871,8,Lima
Lima,1976,2,27.78461538,17.33448276,2.3,Lima
Lima,1976,3,27.0483871,17.1,0,Lima
Lima,1976,4,25.12333333,15.84,0,Lima
Lima,1976,5,22.87931034,14.49677419,0,Lima
Lima,1976,6,20.67,14.49333333,0,Lima
Lima,1976,7,20.02580645,13.19285714,0,Lima
Lima,1976,8,19.54583333,12.99354839,0,Lima
Lima,1976,9,18.78333333,12.54482759,0,Lima
Lima,1976,10,20.86296296,12.56774194,0.5,Lima
Lima,1976,11,22.67142857,13.26,0,Lima
Lima,1976,12,25.96538462,16.7,0,Lima
Lima,1977,1,26.78846154,18.31612903,1.6,Lima
Lima,1977,2,27.84642857,18.72857143,0.1,Lima
Lima,1977,3,28.02258065,18.45483871,0,Lima
Lima,1977,4,26.37333333,17.00333333,0,Lima
Lima,1977,5,22.94482759,14.78064516,0,Lima
Lima,1977,6,20.19666667,12.7,0,Lima
Lima,1977,7,19.12580645,12.8,0,Lima
Lima,1977,8,19.39354839,11.53870968,0,Lima
Lima,1977,9,21.08666667,12.59333333,0,Lima
Lima,1977,10,21.62580645,12.72258065,0,Lima
Lima,1977,11,22.576,14.87666667,1.2,Lima
Lima,1977,12,25.24516129,15.58064516,0,Lima
Lima,1978,1,26.55483871,17.20357143,0,Lima
Lima,1978,2,27.19285714,18.275,0,Lima
Lima,1978,3,27.09032258,17.68387097,1.5,Lima
Lima,1978,4,24.65333333,15.64666667,1.2,Lima
Lima,1978,5,23.18709677,13.54193548,0,Lima
Lima,1978,6,19.8,11.50333333,0,Lima
Lima,1978,7,19.21481481,10.94516129,0,Lima
Lima,1978,8,18.87407407,11.76129032,0,Lima
Lima,1978,9,19.99615385,12.10740741,0,Lima
Lima,1978,10,22.05185185,12.78064516,0,Lima
Lima,1978,11,23.90357143,14.75333333,0,Lima
Lima,1978,12,25,15.1483871,0,Lima
